atoll,region,species,nbirds
Marakei,Micronesia,Anous_stolidus,165.61156506911024
Maria_Est,Polynesia,Anous_stolidus,206.92148343182652
Marutea_Sud,Polynesia,Anous_stolidus,708.145512188986
Mataiva,Polynesia,Anous_stolidus,355.3655959070216
Matureivavao,Polynesia,Anous_stolidus,177.1136419528235
Mili,Micronesia,Anous_stolidus,137.22768081495195
Mokil,Micronesia,Anous_stolidus,89.390756343376
Moruroa,Polynesia,Anous_stolidus,591.7520462094002
Motu_One,Polynesia,Anous_stolidus,502.7096366259324
Namoluk,Micronesia,Anous_stolidus,58.45572650263161
Namu,Micronesia,Anous_stolidus,378.83173235905736
Napuka,Polynesia,Anous_stolidus,620.2816133869834
Nengonengo,Polynesia,Anous_stolidus,492.2034387912626
Ngcheangel,Micronesia,Anous_stolidus,21.91742048807279
Niau,Polynesia,Anous_stolidus,280.4615766007816
Ninigo,Melanesia,Anous_stolidus,177.1968583507192
Niutao,Polynesia,Anous_stolidus,491.77669707898053
Nonouti,Micronesia,Anous_stolidus,236.1144962335544
Nuguria,Melanesia,Anous_stolidus,148.70105325092828
Nukapu,Melanesia,Anous_stolidus,41.649629618760734
Nukulaelae,Polynesia,Anous_stolidus,776.246389497263
Nukumanu,Melanesia,Anous_stolidus,268.09456386310364
Nukuoro,Micronesia,Anous_stolidus,82.1191123947918
Nukutepipi,Polynesia,Anous_stolidus,321.09036547586555
Onotoa,Micronesia,Anous_stolidus,287.63136572488617
Ontong_Java,Melanesia,Anous_stolidus,266.7037492979519
Oroluk,Micronesia,Anous_stolidus,158.2808562809016
Pakin,Micronesia,Anous_stolidus,12.577354707511605
Palmerston,Polynesia,Anous_stolidus,1880.359192535086
Pinaki,Polynesia,Anous_stolidus,526.6949329107682
Pingelap,Micronesia,Anous_stolidus,69.21944833607478
Pukapuka,Polynesia,Anous_stolidus,358.72547410498584
Pukarua,Polynesia,Anous_stolidus,411.5815571548996
Qelelevu,Melanesia,Anous_stolidus,391.5352635021486
Rakahanga,Polynesia,Anous_stolidus,244.6330333265625
Rangiroa,Polynesia,Anous_stolidus,144.38216585055827
Raroia,Polynesia,Anous_stolidus,308.6900455190244
Reao,Polynesia,Anous_stolidus,413.11165292029597
Rongelap,Micronesia,Anous_stolidus,248.26751241817735
Rongerik,Micronesia,Anous_stolidus,245.09966407389038
Sapwuahfik,Micronesia,Anous_stolidus,44.87577952379885
Satawan,Micronesia,Anous_stolidus,21.523721971075137
St_Joseph,Indian_Ocean,Anous_stolidus,493.66072097017815
Tabiteuea,Micronesia,Anous_stolidus,316.38897369478883
Taiaro,Polynesia,Anous_stolidus,249.14114709225552
Takapoto,Polynesia,Anous_stolidus,211.22183984675436
Takaroa,Polynesia,Anous_stolidus,343.06936134648083
Tarawa,Micronesia,Anous_stolidus,72.10626600347547
Tatakoto,Polynesia,Anous_stolidus,1061.3960154017584
Temitangi,Polynesia,Anous_stolidus,1626.3360109388157
Teraina,Polynesia,Anous_stolidus,1214.0044505737942
Tetiaroa,Polynesia,Anous_stolidus,118.90526909148814
Tikehau,Polynesia,Anous_stolidus,171.9254239832897
Tongareva,Polynesia,Anous_stolidus,1084.1493686504575
Tupai,Polynesia,Anous_stolidus,149.4182290963314
Tureia,Polynesia,Anous_stolidus,485.8549161137977
Ujae,Micronesia,Anous_stolidus,273.17205384639317
Ujelang,Micronesia,Anous_stolidus,370.21800304524345
Ulithi,Micronesia,Anous_stolidus,214.55814127775488
Vairaatea,Polynesia,Anous_stolidus,831.2685727546939
Vaitupu,Polynesia,Anous_stolidus,231.8406031643771
Vanavana,Polynesia,Anous_stolidus,403.24366181095917
Wailagilala,Melanesia,Anous_stolidus,711.1624051408102
Wotho,Micronesia,Anous_stolidus,329.4928639803486
Wotje,Micronesia,Anous_stolidus,210.53011537684395
Abemama,Micronesia,Anous_minutus,1403.566317223174
Ahe,Polynesia,Anous_minutus,192.638665334419
Ailinginae,Micronesia,Anous_minutus,749.3393995472661
Ailuk,Micronesia,Anous_minutus,1378.7845495071251
Anuanuraro,Polynesia,Anous_minutus,284.7843217560543
Anuanurunga,Polynesia,Anous_minutus,251.0434199204591
Apataki,Polynesia,Anous_minutus,261.23045289683927
Aranuka,Micronesia,Anous_minutus,1480.766085871358
Aratika,Polynesia,Anous_minutus,235.6429135669005
Arno,Micronesia,Anous_minutus,412.42221208905175
Arutua,Polynesia,Anous_minutus,257.2579220497357
Aur,Micronesia,Anous_minutus,660.8165583295994
Beautemps-Beaupre,Melanesia,Anous_minutus,1168.167193424851
Bikar,Micronesia,Anous_minutus,1336.4821280374397
Bikini,Micronesia,Anous_minutus,1246.250514497436
Bokaak,Micronesia,Anous_minutus,1906.6785895758123
Butaritari,Micronesia,Anous_minutus,1060.92964267887
Egum,Melanesia,Anous_minutus,310.3041884258967
Erikub,Micronesia,Anous_minutus,713.9074960943104
Etal,Micronesia,Anous_minutus,81.11170484404363
Fakahina,Polynesia,Anous_minutus,464.01515233424584
Fakaofo,Polynesia,Anous_minutus,156.86155069305164
Fangatau,Polynesia,Anous_minutus,417.67424836856804
Funafuti,Polynesia,Anous_minutus,208.5291222956715
Hao,Polynesia,Anous_minutus,277.84822475958276
Hereheretui,Polynesia,Anous_minutus,507.70174146858494
Jaluit,Micronesia,Anous_minutus,946.8408147619242
Jemo,Micronesia,Anous_minutus,856.9012848421398
Kapingamarangi,Micronesia,Anous_minutus,522.9161568457824
Kauehi,Polynesia,Anous_minutus,221.12327544619887
Kaukura,Polynesia,Anous_minutus,253.09433425694715
Kuria,Micronesia,Anous_minutus,1644.1624846592622
Kwajalein,Micronesia,Anous_minutus,1204.1477339853338
Lae,Micronesia,Anous_minutus,635.3477729035254
Losap,Micronesia,Anous_minutus,124.59800720828999
Lukunor,Micronesia,Anous_minutus,84.53988460064082
Maiana,Micronesia,Anous_minutus,1632.9159179410049
Majuro,Micronesia,Anous_minutus,410.5718118791962
Manihi,Polynesia,Anous_minutus,262.8404838262915
Manihiki,Polynesia,Anous_minutus,200.20492898986663
Marakei,Micronesia,Anous_minutus,1719.0146730877627
Maria_Est,Polynesia,Anous_minutus,158.85515503697235
Marutea_Sud,Polynesia,Anous_minutus,286.33563127129514
Mataiva,Polynesia,Anous_minutus,295.31262985391754
Matureivavao,Polynesia,Anous_minutus,127.58655715823254
Mili,Micronesia,Anous_minutus,521.7931120798925
Mokil,Micronesia,Anous_minutus,267.674357845629
Moruroa,Polynesia,Anous_minutus,305.2929291203893
Namoluk,Micronesia,Anous_minutus,189.3203795783338
Namu,Micronesia,Anous_minutus,822.2480250673734
Nengonengo,Polynesia,Anous_minutus,357.2556707242873
Niau,Polynesia,Anous_minutus,286.9295188671397
Ninigo,Melanesia,Anous_minutus,321.5030535644316
Niutao,Polynesia,Anous_minutus,459.86811618160056
Nonouti,Micronesia,Anous_minutus,1643.239493784428
Nuguria,Melanesia,Anous_minutus,343.1708744515617
Nukapu,Melanesia,Anous_minutus,105.88050325162004
Nukulaelae,Polynesia,Anous_minutus,309.5883699527869
Nukumanu,Melanesia,Anous_minutus,615.2661827275647
Nukuoro,Micronesia,Anous_minutus,261.26915194113155
Nukutepipi,Polynesia,Anous_minutus,277.6733628255232
Onotoa,Micronesia,Anous_minutus,2102.1688007754697
Ontong_Java,Melanesia,Anous_minutus,488.5798821004343
Oroluk,Micronesia,Anous_minutus,395.54311595389396
Pakin,Micronesia,Anous_minutus,40.955328120108895
Pinaki,Polynesia,Anous_minutus,388.97830728316404
Pingelap,Micronesia,Anous_minutus,224.0113123431227
Pukapuka,Polynesia,Anous_minutus,194.87668983498176
Pukarua,Polynesia,Anous_minutus,278.6994241649313
Rakahanga,Polynesia,Anous_minutus,198.84475848801517
Rangiroa,Polynesia,Anous_minutus,131.3687494512039
Raroia,Polynesia,Anous_minutus,239.80743693678062
Reao,Polynesia,Anous_minutus,252.60556178892176
Rongelap,Micronesia,Anous_minutus,872.755491783632
Rongerik,Micronesia,Anous_minutus,920.5533810057677
Sapwuahfik,Micronesia,Anous_minutus,148.90205748204602
Satawan,Micronesia,Anous_minutus,87.34650477548116
Tabiteuea,Micronesia,Anous_minutus,2197.591678238925
Taiaro,Polynesia,Anous_minutus,261.9096777346324
Takapoto,Polynesia,Anous_minutus,189.43414164327604
Takume,Polynesia,Anous_minutus,175.09862434757773
Tarawa,Micronesia,Anous_minutus,850.4833731199308
Tatakoto,Polynesia,Anous_minutus,553.1149901512899
Teraina,Polynesia,Anous_minutus,1179.0249164607792
Tetiaroa,Polynesia,Anous_minutus,88.89649754796858
Tikehau,Polynesia,Anous_minutus,141.2022260604113
Tongareva,Polynesia,Anous_minutus,713.9934560789715
Ujae,Micronesia,Anous_minutus,737.7441395668649
Ujelang,Micronesia,Anous_minutus,1020.0938060894016
Ulithi,Micronesia,Anous_minutus,349.23766943409424
Vairaatea,Polynesia,Anous_minutus,453.8948905287661
Vaitupu,Polynesia,Anous_minutus,203.93773152689948
Wailagilala,Melanesia,Anous_minutus,749.5365974898606
Wotho,Micronesia,Anous_minutus,968.4814285721989
Wotje,Micronesia,Anous_minutus,793.7757616448018
Cocos,Indian_Ocean,Anous_tenuirostris,749.3424191302207
Egmont,Indian_Ocean,Anous_tenuirostris,724.1552158076573
Apataki,Polynesia,Anous_ceruleus,23.663973459690926
Aratika,Polynesia,Anous_ceruleus,29.724979910476804
Bikar,Micronesia,Anous_ceruleus,207.49494888872601
Bokaak,Micronesia,Anous_ceruleus,185.67461022126955
Eniwetok,Micronesia,Anous_ceruleus,98.2367617315053
Hao,Polynesia,Anous_ceruleus,24.49804858203796
Maria_Est,Polynesia,Anous_ceruleus,41.89050153775474
Rangiroa,Polynesia,Anous_ceruleus,14.921668727888012
Raroia,Polynesia,Anous_ceruleus,22.513765169690167
Scilly,Polynesia,Anous_ceruleus,23.468199141240632
Tabuaeran,Polynesia,Anous_ceruleus,73.24394051100123
Teraina,Polynesia,Anous_ceruleus,87.4917694822287
Tikehau,Polynesia,Anous_ceruleus,18.581442509295577
Tongareva,Polynesia,Anous_ceruleus,44.49259388845277
Abemama,Micronesia,Gygis_alba,118.93515903681784
Addu,Indian_Ocean,Gygis_alba,281.03344578089377
Ailinginae,Micronesia,Gygis_alba,127.60639380062266
Ailuk,Micronesia,Gygis_alba,163.0965585776252
Anaa,Polynesia,Gygis_alba,320.44209083384595
Ant,Micronesia,Gygis_alba,23.085720036600712
Anuanuraro,Polynesia,Gygis_alba,391.96356365609796
Anuanurunga,Polynesia,Gygis_alba,391.6698793099565
Apataki,Polynesia,Gygis_alba,222.3150911267685
Aranuka,Micronesia,Gygis_alba,123.31511478528736
Aratika,Polynesia,Gygis_alba,243.6191302858413
Arno,Micronesia,Gygis_alba,66.96901008603173
Aur,Micronesia,Gygis_alba,96.41421501209804
Beautemps-Beaupre,Melanesia,Gygis_alba,41.20512156543517
Bikar,Micronesia,Gygis_alba,231.27171725472488
Bikini,Micronesia,Gygis_alba,158.565734199026
Bokaak,Micronesia,Gygis_alba,322.55532138214335
Butaritari,Micronesia,Gygis_alba,93.84393692167747
Erikub,Micronesia,Gygis_alba,105.18347797623346
Fakahina,Polynesia,Gygis_alba,576.0173963513428
Fakaofo,Polynesia,Gygis_alba,211.53506671331496
Funafuti,Polynesia,Gygis_alba,174.07514468631874
Hao,Polynesia,Gygis_alba,447.5210093804233
Hereheretui,Polynesia,Gygis_alba,425.16205288316354
Jaluit,Micronesia,Gygis_alba,80.72799004983419
Jemo,Micronesia,Gygis_alba,128.87926858254394
Kapingamarangi,Micronesia,Gygis_alba,90.95661805901747
Kauehi,Polynesia,Gygis_alba,250.4422572925957
Kaukura,Polynesia,Gygis_alba,216.64777012808295
Kuria,Micronesia,Gygis_alba,139.46302449018165
Kwajalein,Micronesia,Gygis_alba,117.08587297721107
Lae,Micronesia,Gygis_alba,104.32966472877808
Likiep,Micronesia,Gygis_alba,149.2095422975515
Lukunor,Micronesia,Gygis_alba,39.8809679644861
Maiana,Micronesia,Gygis_alba,106.72875624126797
Majuro,Micronesia,Gygis_alba,64.89763257243028
Manihi,Polynesia,Gygis_alba,247.74385717430724
Manihiki,Polynesia,Gygis_alba,292.53202293640084
Marakei,Micronesia,Gygis_alba,114.40216660486904
Maria_Est,Polynesia,Gygis_alba,405.9194993381278
Marutea_Sud,Polynesia,Gygis_alba,400.481534014588
Mataiva,Polynesia,Gygis_alba,250.6782230650273
Matureivavao,Polynesia,Gygis_alba,322.4034709871093
Mili,Micronesia,Gygis_alba,79.70165572823399
Mokil,Micronesia,Gygis_alba,65.19872158340348
Moruroa,Polynesia,Gygis_alba,453.50402412764527
Motu_One,Polynesia,Gygis_alba,266.63818062118986
Namoluk,Micronesia,Gygis_alba,53.81485308289032
Namu,Micronesia,Gygis_alba,95.93041777592698
Napuka,Polynesia,Gygis_alba,486.5076713395323
Nengonengo,Polynesia,Gygis_alba,465.659515419956
Ngcheangel,Micronesia,Gygis_alba,18.79465371013926
Niau,Polynesia,Gygis_alba,240.26168327675705
Ninigo,Melanesia,Gygis_alba,21.389121337398787
Niutao,Polynesia,Gygis_alba,257.6443702773438
Nonouti,Micronesia,Gygis_alba,139.17303337689322
Nuguria,Melanesia,Gygis_alba,17.691796637975845
Nukapu,Melanesia,Gygis_alba,16.798243064670167
Nukulaelae,Polynesia,Gygis_alba,191.8421864351887
Nukumanu,Melanesia,Gygis_alba,30.592211571085738
Nukutepipi,Polynesia,Gygis_alba,397.67410156314907
Numa_Miombilou,Melanesia,Gygis_alba,18.725584134883256
Onotoa,Micronesia,Gygis_alba,176.82606552958944
Ontong_Java,Melanesia,Gygis_alba,23.469721225764896
Oroluk,Micronesia,Gygis_alba,61.728148462050754
Pakin,Micronesia,Gygis_alba,25.967684045225592
Palmerston,Polynesia,Gygis_alba,342.86345961905204
Pinaki,Polynesia,Gygis_alba,528.3733379430049
Pingelap,Micronesia,Gygis_alba,59.83485140212941
Pukapuka,Polynesia,Gygis_alba,272.13401491804046
Puka-Puka,Polynesia,Gygis_alba,543.8060880064199
Pukarua,Polynesia,Gygis_alba,510.0683626666299
Rakahanga,Polynesia,Gygis_alba,282.5529576777962
Rangiroa,Polynesia,Gygis_alba,175.29347271324764
Raroia,Polynesia,Gygis_alba,341.9071031094572
Reao,Polynesia,Gygis_alba,530.5049172243623
Rongelap,Micronesia,Gygis_alba,137.55242733669576
Rongerik,Micronesia,Gygis_alba,146.82729205790002
Sapwuahfik,Micronesia,Gygis_alba,47.03038255440276
Satawan,Micronesia,Gygis_alba,39.6443640396385
St_Joseph,Indian_Ocean,Gygis_alba,246.6224264334761
Tabiteuea,Micronesia,Gygis_alba,175.23752848734168
Taiaro,Polynesia,Gygis_alba,313.4740010991184
Takapoto,Polynesia,Gygis_alba,226.7674872079708
Takume,Polynesia,Gygis_alba,299.98722350418285
Tarawa,Micronesia,Gygis_alba,69.49306381689104
Temitangi,Polynesia,Gygis_alba,533.6801796916116
Tetiaroa,Polynesia,Gygis_alba,163.9299438839353
Tikehau,Polynesia,Gygis_alba,178.59132119890873
Tongareva,Polynesia,Gygis_alba,423.2755748217599
Tupai,Polynesia,Gygis_alba,174.88244789803025
Tureia,Polynesia,Gygis_alba,460.938292647374
Ujae,Micronesia,Gygis_alba,98.43797741895172
Ujelang,Micronesia,Gygis_alba,143.14170599953357
Ulithi,Micronesia,Gygis_alba,42.281959560509385
Utirik,Micronesia,Gygis_alba,126.55471514199895
Vairaatea,Polynesia,Gygis_alba,478.8775830904514
Vaitupu,Polynesia,Gygis_alba,203.3439927026284
Vanavana,Polynesia,Gygis_alba,480.0290386186041
Wailagilala,Melanesia,Gygis_alba,41.378809269841156
Wotho,Micronesia,Gygis_alba,132.63475958229657
Wotje,Micronesia,Gygis_alba,109.02462602974235
Ailinginae,Micronesia,Onychoprion_fuscatus,15105.241289811216
Ailuk,Micronesia,Onychoprion_fuscatus,15113.376697777381
Apataki,Polynesia,Onychoprion_fuscatus,7161.033478401711
Aranuka,Micronesia,Onychoprion_fuscatus,10264.846649918254
Astove,Indian_Ocean,Onychoprion_fuscatus,26678.572108980803
Beautemps-Beaupre,Melanesia,Onychoprion_fuscatus,4393.429691353779
Bikini,Micronesia,Onychoprion_fuscatus,23237.786883935525
Birnie,Polynesia,Onychoprion_fuscatus,14985.303797771392
Butaritari,Micronesia,Onychoprion_fuscatus,3091.41037224416
Cocos,Indian_Ocean,Onychoprion_fuscatus,34334.681357517475
Diego_Garcia,Indian_Ocean,Onychoprion_fuscatus,2003.2687202075822
Ducie,Polynesia,Onychoprion_fuscatus,9146.844425639565
Funafuti,Polynesia,Onychoprion_fuscatus,527.2135945074044
Huon,Melanesia,Onychoprion_fuscatus,6568.374198827955
Jaluit,Micronesia,Onychoprion_fuscatus,9904.237415260868
Jemo,Micronesia,Onychoprion_fuscatus,5250.62862728274
Kuria,Micronesia,Onychoprion_fuscatus,8979.4160801005
Kwajalein,Micronesia,Onychoprion_fuscatus,22746.155213580714
Marutea_Sud,Polynesia,Onychoprion_fuscatus,9744.228282235672
Ngcheangel,Micronesia,Onychoprion_fuscatus,440.88994826067085
Nonouti,Micronesia,Onychoprion_fuscatus,10175.899619164707
Oeno,Polynesia,Onychoprion_fuscatus,7646.098708423523
Onotoa,Micronesia,Onychoprion_fuscatus,12486.52514493394
Ontong_Java,Melanesia,Onychoprion_fuscatus,48.69185182578461
Pukapuka,Polynesia,Onychoprion_fuscatus,543.0752829274792
Rangiroa,Polynesia,Onychoprion_fuscatus,2238.635368955179
Rongerik,Micronesia,Onychoprion_fuscatus,21600.518536908134
Sorol,Micronesia,Onychoprion_fuscatus,11060.61281170556
St_Joseph,Indian_Ocean,Onychoprion_fuscatus,4524.601575594382
Tabuaeran,Polynesia,Onychoprion_fuscatus,14959.133800302074
Takaroa,Polynesia,Onychoprion_fuscatus,3608.078131902453
Tetiaroa,Polynesia,Onychoprion_fuscatus,733.2250679195819
Tongareva,Polynesia,Onychoprion_fuscatus,5708.28272611096
Ujelang,Micronesia,Onychoprion_fuscatus,19311.665679966267
Vaitupu,Polynesia,Onychoprion_fuscatus,330.73310382840185
Bikar,Micronesia,Onychoprion_lunatus,98.46690550996286
Bokaak,Micronesia,Onychoprion_lunatus,94.15271803871471
Eniwetok,Micronesia,Onychoprion_lunatus,45.779663853365456
Kwajalein,Micronesia,Onychoprion_lunatus,20.80043886660644
Manihi,Polynesia,Onychoprion_lunatus,356.70504633279165
Nonouti,Micronesia,Onychoprion_lunatus,51.38619471400235
Rangiroa,Polynesia,Onychoprion_lunatus,184.670983935084
Starbuck,Polynesia,Onychoprion_lunatus,3418.0189845273253
Tabiteuea,Micronesia,Onychoprion_lunatus,55.813869542656285
Tetiaroa,Polynesia,Onychoprion_lunatus,269.47231561794285
Tikehau,Polynesia,Onychoprion_lunatus,248.74325077420053
Bikar,Micronesia,Onychoprion_anaethetus,209.16445754758738
Cosmoledo,Indian_Ocean,Onychoprion_anaethetus,72.21847515135762
St_Joseph,Indian_Ocean,Onychoprion_anaethetus,126.26909973090996
Astove,Indian_Ocean,Hydroprogne_caspia,40.26790685178456
Diego_Garcia,Indian_Ocean,Sterna_dougallii,61.98716790287352
Addu,Indian_Ocean,Sterna_sumatrana,68.64861223364133
Ailinginae,Micronesia,Sterna_sumatrana,95.63272769155937
Ailuk,Micronesia,Sterna_sumatrana,118.15689186381564
Ant,Micronesia,Sterna_sumatrana,185.3019249104243
Aranuka,Micronesia,Sterna_sumatrana,340.8068340966089
Arno,Micronesia,Sterna_sumatrana,226.4741347464112
Aur,Micronesia,Sterna_sumatrana,191.47017576268206
Bikar,Micronesia,Sterna_sumatrana,47.086057015730496
Bikini,Micronesia,Sterna_sumatrana,127.89320579243791
Bokaak,Micronesia,Sterna_sumatrana,44.750303444523425
Butaritari,Micronesia,Sterna_sumatrana,496.9251860150195
Conflict,Melanesia,Sterna_sumatrana,126.65826589721905
Erikub,Micronesia,Sterna_sumatrana,97.49529422943262
Funafuti,Polynesia,Sterna_sumatrana,116.39945718247728
Jaluit,Micronesia,Sterna_sumatrana,639.6174266107754
Kapingamarangi,Micronesia,Sterna_sumatrana,309.40197273893904
Kuria,Micronesia,Sterna_sumatrana,376.63664484538106
Kwajalein,Micronesia,Sterna_sumatrana,279.74468306837156
Lukunor,Micronesia,Sterna_sumatrana,93.0742898023675
Maiana,Micronesia,Sterna_sumatrana,650.1277469512524
Majuro,Micronesia,Sterna_sumatrana,246.5059776018669
Manihiki,Polynesia,Sterna_sumatrana,28.715882785331893
Namoluk,Micronesia,Sterna_sumatrana,222.1964049780901
Namu,Micronesia,Sterna_sumatrana,326.79316678321226
Ninigo,Melanesia,Sterna_sumatrana,191.89664644769653
Nonouti,Micronesia,Sterna_sumatrana,341.2126064990563
Nuguria,Melanesia,Sterna_sumatrana,146.41164161301185
Nukumanu,Melanesia,Sterna_sumatrana,182.55177922168514
Nukuoro,Micronesia,Sterna_sumatrana,264.3922377244903
Onotoa,Micronesia,Sterna_sumatrana,250.92189920569623
Ontong_Java,Melanesia,Sterna_sumatrana,251.68490449938548
Oroluk,Micronesia,Sterna_sumatrana,371.8669646204728
Pakin,Micronesia,Sterna_sumatrana,212.30910449578542
Qelelevu,Melanesia,Sterna_sumatrana,91.70985393380671
Rakahanga,Polynesia,Sterna_sumatrana,32.35777704457972
Rongelap,Micronesia,Sterna_sumatrana,103.60611704304382
Rongerik,Micronesia,Sterna_sumatrana,102.2061516139985
Sapwuahfik,Micronesia,Sterna_sumatrana,228.14122348066283
Satawan,Micronesia,Sterna_sumatrana,92.83792664089053
Taka,Micronesia,Sterna_sumatrana,45.043504867816345
Takuu,Melanesia,Sterna_sumatrana,227.55164598696265
Tarawa,Micronesia,Sterna_sumatrana,590.3106108202145
Tongareva,Polynesia,Sterna_sumatrana,120.27909361540306
Ujae,Micronesia,Sterna_sumatrana,190.48299680147852
Ujelang,Micronesia,Sterna_sumatrana,160.5803613287674
Ulithi,Micronesia,Sterna_sumatrana,460.6952284205376
Vaitupu,Polynesia,Sterna_sumatrana,105.44733955969332
Wotho,Micronesia,Sterna_sumatrana,188.03737172497188
Abemama,Micronesia,Thalasseus_bergii,1414.2875806362636
Ailinginae,Micronesia,Thalasseus_bergii,347.7836510449352
Ailuk,Micronesia,Thalasseus_bergii,550.0004144522335
Ant,Micronesia,Thalasseus_bergii,644.1610030273029
Apataki,Polynesia,Thalasseus_bergii,57.70730443289089
Aranuka,Micronesia,Thalasseus_bergii,1350.399044623998
Arno,Micronesia,Thalasseus_bergii,967.9876567695122
Astove,Indian_Ocean,Thalasseus_bergii,148.71916289329496
Aur,Micronesia,Thalasseus_bergii,816.1363432012789
Bikar,Micronesia,Thalasseus_bergii,193.40611581185527
Bikini,Micronesia,Thalasseus_bergii,519.8131438316165
Bokaak,Micronesia,Thalasseus_bergii,169.60411792693148
Butaritari,Micronesia,Thalasseus_bergii,2172.7460944047466
Erikub,Micronesia,Thalasseus_bergii,437.53504689220375
Jaluit,Micronesia,Thalasseus_bergii,3017.3624059374465
Kuria,Micronesia,Thalasseus_bergii,1331.7122210276968
Kwajalein,Micronesia,Thalasseus_bergii,1326.433035769838
Lae,Micronesia,Thalasseus_bergii,721.4788202388827
Lukunor,Micronesia,Thalasseus_bergii,341.05520985058075
Maiana,Micronesia,Thalasseus_bergii,2408.2464794374464
Majuro,Micronesia,Thalasseus_bergii,1061.993246909253
Manihi,Polynesia,Thalasseus_bergii,36.958593277602304
Marakei,Micronesia,Thalasseus_bergii,2074.330791823403
Mataiva,Polynesia,Thalasseus_bergii,65.59908670063902
Mili,Micronesia,Thalasseus_bergii,1222.4231336387759
Moruroa,Polynesia,Thalasseus_bergii,8.549820994863104
Namoluk,Micronesia,Thalasseus_bergii,978.9668847991061
Ngcheangel,Micronesia,Thalasseus_bergii,1970.9731643858906
Ninigo,Melanesia,Thalasseus_bergii,433.0326991624948
Nonouti,Micronesia,Thalasseus_bergii,1278.1734398416693
Nuguria,Melanesia,Thalasseus_bergii,393.7343749451887
Nukumanu,Melanesia,Thalasseus_bergii,392.840655686335
Nukuoro,Micronesia,Thalasseus_bergii,1176.5130435225578
Onotoa,Micronesia,Thalasseus_bergii,970.7948758790077
